date,station_number,rainfall,rain_period,rain_quality,max_temp,max_temp_days,min_temp,min_temp_days
26/08/2019 0:00,088051,NA,NA,N,NA,NA,0.2,1
27/08/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
27/08/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
27/08/2019 0:00,088051,NA,NA,N,15.7,1,NA,NA
27/08/2019 0:00,088051,NA,NA,N,NA,NA,0.2,1
28/08/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/08/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
28/08/2019 0:00,088051,NA,NA,N,11.5,1,NA,NA
28/08/2019 0:00,088051,NA,NA,N,NA,NA,-1.2,1
29/08/2019 0:00,088037,4.4,1,Y,NA,NA,NA,NA
29/08/2019 0:00,088061,7,1,Y,NA,NA,NA,NA
29/08/2019 0:00,088051,NA,NA,N,12.6,1,NA,NA
29/08/2019 0:00,088051,NA,NA,N,NA,NA,2,1
30/08/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/08/2019 0:00,088061,0.1,1,Y,NA,NA,NA,NA
30/08/2019 0:00,088051,NA,NA,N,17,1,NA,NA
30/08/2019 0:00,088051,NA,NA,N,NA,NA,0.7,1
31/08/2019 0:00,088037,0.4,1,Y,NA,NA,NA,NA
31/08/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
31/08/2019 0:00,088051,NA,NA,N,16.5,1,NA,NA
31/08/2019 0:00,088051,NA,NA,N,NA,NA,-1.7,1
1/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
1/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
1/09/2019 0:00,088051,NA,NA,N,17.7,1,NA,NA
1/09/2019 0:00,088051,NA,NA,N,NA,NA,4.9,1
2/09/2019 0:00,088037,5.2,1,Y,NA,NA,NA,NA
2/09/2019 0:00,088061,10.3,1,Y,NA,NA,NA,NA
2/09/2019 0:00,088051,NA,NA,N,16.2,1,NA,NA
2/09/2019 0:00,088051,NA,NA,N,NA,NA,2.3,1
3/09/2019 0:00,088037,2.8,1,Y,NA,NA,NA,NA
3/09/2019 0:00,088061,1.6,1,Y,NA,NA,NA,NA
3/09/2019 0:00,088051,NA,NA,Y,20.3,1,NA,NA
3/09/2019 0:00,088051,NA,NA,N,NA,NA,6.1,1
4/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
4/09/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
4/09/2019 0:00,088051,NA,NA,N,17.2,1,NA,NA
4/09/2019 0:00,088051,NA,NA,Y,NA,NA,2.4,1
5/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
5/09/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
5/09/2019 0:00,088051,NA,NA,N,16.9,1,NA,NA
5/09/2019 0:00,088051,NA,NA,N,NA,NA,2.6,1
6/09/2019 0:00,088037,3.6,1,Y,NA,NA,NA,NA
6/09/2019 0:00,088061,1.9,1,Y,NA,NA,NA,NA
6/09/2019 0:00,088051,NA,NA,N,13.8,1,NA,NA
6/09/2019 0:00,088051,NA,NA,N,NA,NA,6.4,1
7/09/2019 0:00,088037,3.4,1,Y,NA,NA,NA,NA
7/09/2019 0:00,088061,1,1,Y,NA,NA,NA,NA
7/09/2019 0:00,088051,NA,NA,N,12.6,1,NA,NA
7/09/2019 0:00,088051,NA,NA,N,NA,NA,5.6,1
8/09/2019 0:00,088037,2.4,1,Y,NA,NA,NA,NA
8/09/2019 0:00,088061,2.8,1,Y,NA,NA,NA,NA
8/09/2019 0:00,088051,NA,NA,N,13.1,1,NA,NA
8/09/2019 0:00,088051,NA,NA,N,NA,NA,5.3,1
9/09/2019 0:00,088037,9.2,1,Y,NA,NA,NA,NA
9/09/2019 0:00,088061,6.4,1,Y,NA,NA,NA,NA
9/09/2019 0:00,088051,NA,NA,N,13.7,1,NA,NA
9/09/2019 0:00,088051,NA,NA,N,NA,NA,4.2,1
10/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
10/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
10/09/2019 0:00,088051,NA,NA,N,15.7,1,NA,NA
10/09/2019 0:00,088051,NA,NA,N,NA,NA,0.3,1
11/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
11/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
11/09/2019 0:00,088051,NA,NA,N,17.7,1,NA,NA
11/09/2019 0:00,088051,NA,NA,N,NA,NA,-0.5,1
12/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
12/09/2019 0:00,088051,NA,NA,N,20,1,NA,NA
12/09/2019 0:00,088051,NA,NA,N,NA,NA,2.4,1
13/09/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
13/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
13/09/2019 0:00,088051,NA,NA,N,18.3,1,NA,NA
13/09/2019 0:00,088051,NA,NA,N,NA,NA,-1,1
14/09/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
14/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
14/09/2019 0:00,088051,NA,NA,N,19.2,1,NA,NA
14/09/2019 0:00,088051,NA,NA,N,NA,NA,0.6,1
15/09/2019 0:00,088037,1.8,1,Y,NA,NA,NA,NA
15/09/2019 0:00,088061,2.1,1,Y,NA,NA,NA,NA
15/09/2019 0:00,088051,NA,NA,N,18.5,1,NA,NA
15/09/2019 0:00,088051,NA,NA,N,NA,NA,6.8,1
16/09/2019 0:00,088037,2.2,1,Y,NA,NA,NA,NA
16/09/2019 0:00,088061,3.5,1,Y,NA,NA,NA,NA
16/09/2019 0:00,088051,NA,NA,N,12.8,1,NA,NA
16/09/2019 0:00,088051,NA,NA,N,NA,NA,7.2,1
17/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
17/09/2019 0:00,088061,2,1,Y,NA,NA,NA,NA
17/09/2019 0:00,088051,NA,NA,Y,14.2,1,NA,NA
17/09/2019 0:00,088051,NA,NA,N,NA,NA,2.2,1
18/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/09/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
18/09/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
19/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
19/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
19/09/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
19/09/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
20/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
20/09/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
20/09/2019 0:00,088051,NA,NA,N,24.3,1,NA,NA
20/09/2019 0:00,088051,NA,NA,Y,NA,NA,13.6,1
21/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
21/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
21/09/2019 0:00,088051,NA,NA,N,16.3,1,NA,NA
21/09/2019 0:00,088051,NA,NA,N,NA,NA,14.7,1
22/09/2019 0:00,088037,2.8,1,Y,NA,NA,NA,NA
22/09/2019 0:00,088061,2.6,1,Y,NA,NA,NA,NA
22/09/2019 0:00,088051,NA,NA,N,14,1,NA,NA
22/09/2019 0:00,088051,NA,NA,N,NA,NA,-0.3,1
23/09/2019 0:00,088037,2.6,1,Y,NA,NA,NA,NA
23/09/2019 0:00,088061,2,1,Y,NA,NA,NA,NA
23/09/2019 0:00,088051,NA,NA,N,14.7,1,NA,NA
23/09/2019 0:00,088051,NA,NA,N,NA,NA,3.1,1
24/09/2019 0:00,088037,1.6,1,Y,NA,NA,NA,NA
24/09/2019 0:00,088061,1,1,Y,NA,NA,NA,NA
24/09/2019 0:00,088051,NA,NA,N,13.7,1,NA,NA
24/09/2019 0:00,088051,NA,NA,N,NA,NA,-1.1,1
25/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
25/09/2019 0:00,088051,NA,NA,N,16.8,1,NA,NA
25/09/2019 0:00,088051,NA,NA,N,NA,NA,1.8,1
26/09/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
26/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
26/09/2019 0:00,088051,NA,NA,N,18.9,1,NA,NA
26/09/2019 0:00,088051,NA,NA,N,NA,NA,0.8,1
27/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
27/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
27/09/2019 0:00,088051,NA,NA,N,20.8,1,NA,NA
27/09/2019 0:00,088051,NA,NA,N,NA,NA,2.5,1
28/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/09/2019 0:00,088061,0.3,1,Y,NA,NA,NA,NA
28/09/2019 0:00,088051,NA,NA,Y,16.6,1,NA,NA
28/09/2019 0:00,088051,NA,NA,N,NA,NA,0.8,1
29/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/09/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/09/2019 0:00,088051,NA,NA,N,14.6,1,NA,NA
29/09/2019 0:00,088051,NA,NA,Y,NA,NA,1.4,1
30/09/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/09/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
30/09/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
30/09/2019 0:00,088051,NA,NA,N,NA,NA,2.9,1
1/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
1/10/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
1/10/2019 0:00,088051,NA,NA,N,21.2,1,NA,NA
1/10/2019 0:00,088051,NA,NA,Y,NA,NA,0.8,1
2/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
2/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
2/10/2019 0:00,088051,NA,NA,N,26,1,NA,NA
2/10/2019 0:00,088051,NA,NA,N,NA,NA,3.3,1
3/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
3/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
3/10/2019 0:00,088051,NA,NA,N,27.8,1,NA,NA
3/10/2019 0:00,088051,NA,NA,N,NA,NA,9.7,1
4/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
4/10/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
4/10/2019 0:00,088051,NA,NA,N,18.9,1,NA,NA
4/10/2019 0:00,088051,NA,NA,N,NA,NA,5.7,1
5/10/2019 0:00,088037,2,1,Y,NA,NA,NA,NA
5/10/2019 0:00,088061,3,1,Y,NA,NA,NA,NA
5/10/2019 0:00,088051,NA,NA,N,22.4,1,NA,NA
5/10/2019 0:00,088051,NA,NA,N,NA,NA,3.8,1
6/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
6/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
6/10/2019 0:00,088051,NA,NA,N,22.4,1,NA,NA
6/10/2019 0:00,088051,NA,NA,N,NA,NA,12.9,1
7/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
7/10/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
7/10/2019 0:00,088051,NA,NA,N,17.5,1,NA,NA
7/10/2019 0:00,088051,NA,NA,N,NA,NA,10.2,1
8/10/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
8/10/2019 0:00,088061,0.8,1,Y,NA,NA,NA,NA
8/10/2019 0:00,088051,NA,NA,N,16.1,1,NA,NA
8/10/2019 0:00,088051,NA,NA,N,NA,NA,4.6,1
9/10/2019 0:00,088037,0.8,1,Y,NA,NA,NA,NA
9/10/2019 0:00,088061,6.4,1,Y,NA,NA,NA,NA
9/10/2019 0:00,088051,NA,NA,N,15.3,1,NA,NA
9/10/2019 0:00,088051,NA,NA,N,NA,NA,1.6,1
10/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
10/10/2019 0:00,088061,2,1,Y,NA,NA,NA,NA
10/10/2019 0:00,088051,NA,NA,N,17,1,NA,NA
10/10/2019 0:00,088051,NA,NA,N,NA,NA,2.6,1
11/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
11/10/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
11/10/2019 0:00,088051,NA,NA,N,19.4,1,NA,NA
11/10/2019 0:00,088051,NA,NA,N,NA,NA,6.7,1
12/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/10/2019 0:00,088061,1.2,1,Y,NA,NA,NA,NA
12/10/2019 0:00,088051,NA,NA,N,20.5,1,NA,NA
12/10/2019 0:00,088051,NA,NA,N,NA,NA,6.7,1
13/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
13/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
13/10/2019 0:00,088051,NA,NA,N,21.8,1,NA,NA
13/10/2019 0:00,088051,NA,NA,N,NA,NA,4.6,1
14/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
14/10/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
14/10/2019 0:00,088051,NA,NA,N,25.5,1,NA,NA
14/10/2019 0:00,088051,NA,NA,N,NA,NA,9.9,1
15/10/2019 0:00,088037,0.4,1,Y,NA,NA,NA,NA
15/10/2019 0:00,088061,0.4,1,Y,NA,NA,NA,NA
15/10/2019 0:00,088051,NA,NA,N,22.3,1,NA,NA
15/10/2019 0:00,088051,NA,NA,N,NA,NA,9.1,1
16/10/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
16/10/2019 0:00,088061,0.4,1,Y,NA,NA,NA,NA
16/10/2019 0:00,088051,NA,NA,N,18.2,1,NA,NA
16/10/2019 0:00,088051,NA,NA,N,NA,NA,9.3,1
17/10/2019 0:00,088037,4.8,1,Y,NA,NA,NA,NA
17/10/2019 0:00,088061,6,1,Y,NA,NA,NA,NA
17/10/2019 0:00,088051,NA,NA,N,15.4,1,NA,NA
17/10/2019 0:00,088051,NA,NA,N,NA,NA,2.8,1
18/10/2019 0:00,088037,4.2,1,Y,NA,NA,NA,NA
18/10/2019 0:00,088061,1.6,1,Y,NA,NA,NA,NA
18/10/2019 0:00,088051,NA,NA,N,21,1,NA,NA
18/10/2019 0:00,088051,NA,NA,N,NA,NA,-1.8,1
19/10/2019 0:00,088037,0.8,1,Y,NA,NA,NA,NA
19/10/2019 0:00,088061,0.6,1,Y,NA,NA,NA,NA
19/10/2019 0:00,088051,NA,NA,N,16.6,1,NA,NA
19/10/2019 0:00,088051,NA,NA,N,NA,NA,4.4,1
20/10/2019 0:00,088037,1.8,1,Y,NA,NA,NA,NA
20/10/2019 0:00,088061,2,1,Y,NA,NA,NA,NA
20/10/2019 0:00,088051,NA,NA,Y,18.4,1,NA,NA
20/10/2019 0:00,088051,NA,NA,N,NA,NA,1.4,1
21/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
21/10/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
21/10/2019 0:00,088051,NA,NA,Y,24.9,1,NA,NA
21/10/2019 0:00,088051,NA,NA,Y,NA,NA,4.3,1
22/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
22/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
22/10/2019 0:00,088051,NA,NA,Y,27.6,1,NA,NA
22/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
23/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
23/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
23/10/2019 0:00,088051,NA,NA,Y,30,1,NA,NA
23/10/2019 0:00,088051,NA,NA,Y,NA,NA,5.2,1
24/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
24/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
24/10/2019 0:00,088051,NA,NA,Y,33.4,1,NA,NA
24/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
25/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/10/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
25/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
25/10/2019 0:00,088051,NA,NA,Y,NA,NA,15.3,1
26/10/2019 0:00,088037,2.4,1,Y,NA,NA,NA,NA
26/10/2019 0:00,088061,2.6,1,Y,NA,NA,NA,NA
26/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
26/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
27/10/2019 0:00,088037,1.4,1,Y,NA,NA,NA,NA
27/10/2019 0:00,088061,1.2,1,Y,NA,NA,NA,NA
27/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
27/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
28/10/2019 0:00,088037,1,1,Y,NA,NA,NA,NA
28/10/2019 0:00,088061,0.4,1,Y,NA,NA,NA,NA
28/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
28/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
29/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
29/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
30/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
30/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
30/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
30/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
31/10/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
31/10/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
31/10/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
31/10/2019 0:00,088051,NA,NA,NA,NA,NA,8.3,1
1/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
1/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
1/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
1/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
2/11/2019 0:00,088037,6.2,1,Y,NA,NA,NA,NA
2/11/2019 0:00,088061,9.8,1,Y,NA,NA,NA,NA
2/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
2/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
3/11/2019 0:00,088037,14,1,Y,NA,NA,NA,NA
3/11/2019 0:00,088061,9.8,1,Y,NA,NA,NA,NA
3/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
3/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
4/11/2019 0:00,088037,1.4,1,Y,NA,NA,NA,NA
4/11/2019 0:00,088061,0.6,1,Y,NA,NA,NA,NA
4/11/2019 0:00,088051,NA,NA,Y,18.4,1,NA,NA
4/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
5/11/2019 0:00,088037,6.4,1,Y,NA,NA,NA,NA
5/11/2019 0:00,088061,11,1,Y,NA,NA,NA,NA
5/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
5/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
6/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
6/11/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
6/11/2019 0:00,088051,NA,NA,N,23.5,1,NA,NA
6/11/2019 0:00,088051,NA,NA,Y,NA,NA,8.6,1
7/11/2019 0:00,088037,0.8,1,Y,NA,NA,NA,NA
7/11/2019 0:00,088061,0.6,1,Y,NA,NA,NA,NA
7/11/2019 0:00,088051,NA,NA,N,18.6,1,NA,NA
7/11/2019 0:00,088051,NA,NA,N,NA,NA,8.3,1
8/11/2019 0:00,088037,9.2,1,Y,NA,NA,NA,NA
8/11/2019 0:00,088061,16,1,Y,NA,NA,NA,NA
8/11/2019 0:00,088051,NA,NA,N,15.5,1,NA,NA
8/11/2019 0:00,088051,NA,NA,N,NA,NA,7.6,1
9/11/2019 0:00,088037,3.6,1,Y,NA,NA,NA,NA
9/11/2019 0:00,088061,1.6,1,Y,NA,NA,NA,NA
9/11/2019 0:00,088051,NA,NA,N,14.9,1,NA,NA
9/11/2019 0:00,088051,NA,NA,N,NA,NA,2,1
10/11/2019 0:00,088037,0.4,1,Y,NA,NA,NA,NA
10/11/2019 0:00,088061,0.6,1,Y,NA,NA,NA,NA
10/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
10/11/2019 0:00,088051,NA,NA,N,NA,NA,8.2,1
11/11/2019 0:00,088037,0.2,1,Y,NA,NA,NA,NA
11/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
11/11/2019 0:00,088051,NA,NA,Y,29.5,1,NA,NA
11/11/2019 0:00,088051,NA,NA,Y,NA,NA,3.3,1
12/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
12/11/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
12/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
12/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
13/11/2019 0:00,088037,1,1,Y,NA,NA,NA,NA
13/11/2019 0:00,088061,1.2,1,Y,NA,NA,NA,NA
13/11/2019 0:00,088051,NA,NA,NA,19.6,1,NA,NA
13/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
14/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
14/11/2019 0:00,088061,1,1,Y,NA,NA,NA,NA
14/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
14/11/2019 0:00,088051,NA,NA,Y,NA,NA,7.8,1
15/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
15/11/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
15/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
15/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
16/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
16/11/2019 0:00,088061,0.8,1,Y,NA,NA,NA,NA
16/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
16/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
17/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
17/11/2019 0:00,088061,0,1,Y,NA,NA,NA,NA
17/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
17/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
18/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
18/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
18/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
18/11/2019 0:00,088051,NA,NA,Y,NA,NA,2.7,1
19/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
19/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
19/11/2019 0:00,088051,NA,NA,Y,29.3,1,NA,NA
19/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
20/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
20/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
20/11/2019 0:00,088051,NA,NA,Y,34,1,NA,NA
20/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
21/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
21/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
21/11/2019 0:00,088051,NA,NA,Y,41.1,1,NA,NA
21/11/2019 0:00,088051,NA,NA,Y,NA,NA,16.8,1
22/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
22/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
22/11/2019 0:00,088051,NA,NA,N,26.5,1,NA,NA
22/11/2019 0:00,088051,NA,NA,NA,NA,NA,8.3,1
23/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
23/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
23/11/2019 0:00,088051,NA,NA,Y,26.4,1,NA,NA
23/11/2019 0:00,088051,NA,NA,N,NA,NA,5.3,1
24/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
24/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
24/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
24/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
25/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
25/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
25/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
25/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
26/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
26/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
26/11/2019 0:00,088051,NA,NA,Y,18.3,1,NA,NA
26/11/2019 0:00,088051,NA,NA,Y,NA,NA,10.2,1
27/11/2019 0:00,088037,2.4,1,Y,NA,NA,NA,NA
27/11/2019 0:00,088061,4,1,Y,NA,NA,NA,NA
27/11/2019 0:00,088051,NA,NA,Y,25.7,1,NA,NA
27/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
28/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
28/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
28/11/2019 0:00,088051,NA,NA,Y,29.3,1,NA,NA
28/11/2019 0:00,088051,NA,NA,Y,NA,NA,6.7,1
29/11/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
29/11/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
29/11/2019 0:00,088051,NA,NA,Y,30.8,1,NA,NA
29/11/2019 0:00,088051,NA,NA,NA,NA,NA,NA,NA
30/11/2019 0:00,088037,5.2,1,Y,NA,NA,NA,NA
30/11/2019 0:00,088061,7.8,1,Y,NA,NA,NA,NA
30/11/2019 0:00,088051,NA,NA,N,21.7,1,NA,NA
30/11/2019 0:00,088051,NA,NA,Y,NA,NA,8,1
1/12/2019 0:00,088037,1.4,1,Y,NA,NA,NA,NA
1/12/2019 0:00,088061,0.4,1,Y,NA,NA,NA,NA
1/12/2019 0:00,088051,NA,NA,N,14.8,1,NA,NA
1/12/2019 0:00,088051,NA,NA,N,NA,NA,7,1
2/12/2019 0:00,088037,18.4,1,Y,NA,NA,NA,NA
2/12/2019 0:00,088061,7.8,1,Y,NA,NA,NA,NA
2/12/2019 0:00,088051,NA,NA,N,17.1,1,NA,NA
2/12/2019 0:00,088051,NA,NA,N,NA,NA,6.4,1
3/12/2019 0:00,088037,1.6,1,Y,NA,NA,NA,NA
3/12/2019 0:00,088061,0.2,1,Y,NA,NA,NA,NA
3/12/2019 0:00,088051,NA,NA,N,24.3,1,NA,NA
3/12/2019 0:00,088051,NA,NA,N,NA,NA,7.3,1
4/12/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
4/12/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
4/12/2019 0:00,088051,NA,NA,N,25.1,1,NA,NA
4/12/2019 0:00,088051,NA,NA,N,NA,NA,7.8,1
5/12/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
5/12/2019 0:00,088061,0,NA,Y,NA,NA,NA,NA
5/12/2019 0:00,088051,NA,NA,N,27.4,1,NA,NA
5/12/2019 0:00,088051,NA,NA,N,NA,NA,4.8,1
6/12/2019 0:00,088037,0,NA,Y,NA,NA,NA,NA
